detector,augmentation,seed,time_bucket,auprc,recall_at_1pct_fpr,positives,rows
lightgbm,none,5,Q3,0.8233504989290694,0.8902439024390244,82,54493
lightgbm,none,5,Q4 latest,0.985444390537238,0.9897435897435898,195,54494
lightgbm,none,6,Q1 earliest,0.6629799355444151,0.7894736842105263,19,54494
lightgbm,none,6,Q2,0.9800123479923701,1.0,53,54493
lightgbm,none,6,Q3,0.821171026270034,0.8780487804878049,82,54493
lightgbm,none,6,Q4 latest,0.9859540896898833,0.9897435897435898,195,54494
lightgbm,none,7,Q1 earliest,0.648709585591574,0.7894736842105263,19,54494
lightgbm,none,7,Q2,0.9782639789646956,1.0,53,54493
lightgbm,none,7,Q3,0.8118607282337997,0.8780487804878049,82,54493
lightgbm,none,7,Q4 latest,0.9851757081491026,0.9897435897435898,195,54494
lightgbm,none,8,Q1 earliest,0.6557129976987207,0.7894736842105263,19,54494
lightgbm,none,8,Q2,0.9772126324877224,1.0,53,54493
lightgbm,none,8,Q3,0.8177698943229871,0.8780487804878049,82,54493
lightgbm,none,8,Q4 latest,0.9853098667779996,0.9897435897435898,195,54494
lightgbm,none,9,Q1 earliest,0.6546209025182503,0.7894736842105263,19,54494
lightgbm,none,9,Q2,0.9792582314897578,1.0,53,54493
lightgbm,none,9,Q3,0.8185148853872244,0.8658536585365854,82,54493
lightgbm,none,9,Q4 latest,0.9859232472418893,0.9897435897435898,195,54494
lightgbm,plausible_hard_projected_v2,0,Q1 earliest,0.7522511351979037,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,0,Q2,0.9957978475778404,1.0,53,54493
lightgbm,plausible_hard_projected_v2,0,Q3,0.8552939740058058,0.8902439024390244,82,54493
lightgbm,plausible_hard_projected_v2,0,Q4 latest,0.9841457273417655,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,1,Q1 earliest,0.7513795700088379,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,1,Q2,0.9942557565754014,1.0,53,54493
lightgbm,plausible_hard_projected_v2,1,Q3,0.8456164277696122,0.8536585365853658,82,54493
lightgbm,plausible_hard_projected_v2,1,Q4 latest,0.9842533158927413,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,2,Q1 earliest,0.7663319807114,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,2,Q2,0.9929498486349296,1.0,53,54493
lightgbm,plausible_hard_projected_v2,2,Q3,0.8500535366065844,0.8536585365853658,82,54493
lightgbm,plausible_hard_projected_v2,2,Q4 latest,0.9848874683537668,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,3,Q1 earliest,0.7513529985684676,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,3,Q2,0.9982904063092743,1.0,53,54493
lightgbm,plausible_hard_projected_v2,3,Q3,0.8526664933236724,0.8902439024390244,82,54493
lightgbm,plausible_hard_projected_v2,3,Q4 latest,0.984838401610176,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,4,Q1 earliest,0.7677832771348794,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,4,Q2,0.9951140838698724,1.0,53,54493
lightgbm,plausible_hard_projected_v2,4,Q3,0.8517754272321081,0.8780487804878049,82,54493
lightgbm,plausible_hard_projected_v2,4,Q4 latest,0.9837485405310928,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,5,Q1 earliest,0.7642880432602737,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,5,Q2,0.9947173682309872,1.0,53,54493
lightgbm,plausible_hard_projected_v2,5,Q3,0.8494902991808628,0.8780487804878049,82,54493
lightgbm,plausible_hard_projected_v2,5,Q4 latest,0.9839825123737914,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,6,Q1 earliest,0.7474071229817901,0.9473684210526315,19,54494
lightgbm,plausible_hard_projected_v2,6,Q2,0.9983734547820429,1.0,53,54493
lightgbm,plausible_hard_projected_v2,6,Q3,0.8519936163785943,0.8536585365853658,82,54493
lightgbm,plausible_hard_projected_v2,6,Q4 latest,0.9842921985476907,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,7,Q1 earliest,0.7282447460190513,0.8947368421052632,19,54494
lightgbm,plausible_hard_projected_v2,7,Q2,0.9925856382915623,1.0,53,54493
lightgbm,plausible_hard_projected_v2,7,Q3,0.8547104830961267,0.8780487804878049,82,54493
lightgbm,plausible_hard_projected_v2,7,Q4 latest,0.9851433660843796,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,8,Q1 earliest,0.72629075160352,0.8421052631578947,19,54494
lightgbm,plausible_hard_projected_v2,8,Q2,0.9975255180946488,1.0,53,54493
lightgbm,plausible_hard_projected_v2,8,Q3,0.8504076526284582,0.8536585365853658,82,54493
lightgbm,plausible_hard_projected_v2,8,Q4 latest,0.9844675747244778,0.9846153846153847,195,54494
lightgbm,plausible_hard_projected_v2,9,Q1 earliest,0.7414708441498188,0.7894736842105263,19,54494
lightgbm,plausible_hard_projected_v2,9,Q2,0.9957277070605401,1.0,53,54493
lightgbm,plausible_hard_projected_v2,9,Q3,0.8488374060822065,0.8536585365853658,82,54493
lightgbm,plausible_hard_projected_v2,9,Q4 latest,0.9861532561145818,0.9897435897435898,195,54494
lightgbm,plausible_typology_projected_v2,0,Q1 earliest,0.7164338818365631,0.8421052631578947,19,54494
lightgbm,plausible_typology_projected_v2,0,Q2,0.9949184740716802,1.0,53,54493
lightgbm,plausible_typology_projected_v2,0,Q3,0.8523958094684495,0.8902439024390244,82,54493
lightgbm,plausible_typology_projected_v2,0,Q4 latest,0.984768834677039,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,1,Q1 earliest,0.6738691647843478,0.7894736842105263,19,54494
lightgbm,plausible_typology_projected_v2,1,Q2,0.9931285661340488,1.0,53,54493
lightgbm,plausible_typology_projected_v2,1,Q3,0.8454954049936962,0.8536585365853658,82,54493
lightgbm,plausible_typology_projected_v2,1,Q4 latest,0.9858620401222087,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,2,Q1 earliest,0.7751013985627823,0.8947368421052632,19,54494
lightgbm,plausible_typology_projected_v2,2,Q2,0.9952869507777318,1.0,53,54493
lightgbm,plausible_typology_projected_v2,2,Q3,0.8535809452102683,0.8536585365853658,82,54493
lightgbm,plausible_typology_projected_v2,2,Q4 latest,0.9848849333467642,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,3,Q1 earliest,0.7342758971425657,0.8947368421052632,19,54494
lightgbm,plausible_typology_projected_v2,3,Q2,0.998081228014071,1.0,53,54493
lightgbm,plausible_typology_projected_v2,3,Q3,0.8554443070335842,0.9024390243902439,82,54493
lightgbm,plausible_typology_projected_v2,3,Q4 latest,0.9854173457143164,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,4,Q1 earliest,0.7229593967017292,0.8421052631578947,19,54494
lightgbm,plausible_typology_projected_v2,4,Q2,0.995377928885747,1.0,53,54493
lightgbm,plausible_typology_projected_v2,4,Q3,0.8553403695566277,0.8780487804878049,82,54493
lightgbm,plausible_typology_projected_v2,4,Q4 latest,0.9857398897320637,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,5,Q1 earliest,0.7517073027155221,1.0,19,54494
lightgbm,plausible_typology_projected_v2,5,Q2,0.9958438450517482,1.0,53,54493
lightgbm,plausible_typology_projected_v2,5,Q3,0.8546224450991218,0.926829268292683,82,54493
lightgbm,plausible_typology_projected_v2,5,Q4 latest,0.9847946907881165,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,6,Q1 earliest,0.7241659947509037,0.8947368421052632,19,54494
lightgbm,plausible_typology_projected_v2,6,Q2,0.9946554974190934,1.0,53,54493
lightgbm,plausible_typology_projected_v2,6,Q3,0.8575950709509411,0.8658536585365854,82,54493
lightgbm,plausible_typology_projected_v2,6,Q4 latest,0.984866050693179,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,7,Q1 earliest,0.7084030129346524,0.8421052631578947,19,54494
lightgbm,plausible_typology_projected_v2,7,Q2,0.9938329604223277,1.0,53,54493
lightgbm,plausible_typology_projected_v2,7,Q3,0.85910650869105,0.8780487804878049,82,54493
lightgbm,plausible_typology_projected_v2,7,Q4 latest,0.9849968521453846,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,8,Q1 earliest,0.707278777497003,0.8421052631578947,19,54494
lightgbm,plausible_typology_projected_v2,8,Q2,0.9869367431465366,1.0,53,54493
lightgbm,plausible_typology_projected_v2,8,Q3,0.8393337010394942,0.8536585365853658,82,54493
lightgbm,plausible_typology_projected_v2,8,Q4 latest,0.9852534457164654,0.9846153846153847,195,54494
lightgbm,plausible_typology_projected_v2,9,Q1 earliest,0.7045231545567961,0.8421052631578947,19,54494
lightgbm,plausible_typology_projected_v2,9,Q2,0.9941053458348361,1.0,53,54493
lightgbm,plausible_typology_projected_v2,9,Q3,0.8488389450896713,0.8536585365853658,82,54493
lightgbm,plausible_typology_projected_v2,9,Q4 latest,0.988403942887831,0.9897435897435898,195,54494
lightgbm,random_feasible_v2,0,Q1 earliest,0.6515940812524986,0.7894736842105263,19,54494
lightgbm,random_feasible_v2,0,Q2,0.9800612357453661,1.0,53,54493
lightgbm,random_feasible_v2,0,Q3,0.8212181743743122,0.8658536585365854,82,54493
lightgbm,random_feasible_v2,0,Q4 latest,0.9850486358892943,0.9897435897435898,195,54494
lightgbm,random_feasible_v2,1,Q1 earliest,0.6770853669610856,0.8421052631578947,19,54494
lightgbm,random_feasible_v2,1,Q2,0.9791778318886994,1.0,53,54493
lightgbm,random_feasible_v2,1,Q3,0.8201421676516898,0.9024390243902439,82,54493
lightgbm,random_feasible_v2,1,Q4 latest,0.9845143938470295,0.9897435897435898,195,54494
lightgbm,random_feasible_v2,2,Q1 earliest,0.6750019492780986,0.7368421052631579,19,54494
lightgbm,random_feasible_v2,2,Q2,0.9876412892819174,1.0,53,54493
lightgbm,random_feasible_v2,2,Q3,0.825970282112267,0.9024390243902439,82,54493
lightgbm,random_feasible_v2,2,Q4 latest,0.9843339892111005,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,3,Q1 earliest,0.6854442558807633,0.8421052631578947,19,54494
lightgbm,random_feasible_v2,3,Q2,0.9857155425138368,1.0,53,54493
lightgbm,random_feasible_v2,3,Q3,0.8331913714582508,0.8902439024390244,82,54493
lightgbm,random_feasible_v2,3,Q4 latest,0.9847837451008039,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,4,Q1 earliest,0.672959884095453,0.8421052631578947,19,54494
lightgbm,random_feasible_v2,4,Q2,0.9822184056880179,1.0,53,54493
lightgbm,random_feasible_v2,4,Q3,0.8207900219606088,0.8780487804878049,82,54493
lightgbm,random_feasible_v2,4,Q4 latest,0.9836921673249193,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,5,Q1 earliest,0.6836061499883171,0.7894736842105263,19,54494
lightgbm,random_feasible_v2,5,Q2,0.9869380605518105,1.0,53,54493
lightgbm,random_feasible_v2,5,Q3,0.8267442144328796,0.8780487804878049,82,54493
lightgbm,random_feasible_v2,5,Q4 latest,0.9841205340975787,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,6,Q1 earliest,0.6487726491171657,0.7894736842105263,19,54494
lightgbm,random_feasible_v2,6,Q2,0.9784260234499451,1.0,53,54493
lightgbm,random_feasible_v2,6,Q3,0.8300362505657389,0.926829268292683,82,54493
lightgbm,random_feasible_v2,6,Q4 latest,0.9852260232399745,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,7,Q1 earliest,0.6608726593494411,0.7894736842105263,19,54494
lightgbm,random_feasible_v2,7,Q2,0.9748616039594554,1.0,53,54493
lightgbm,random_feasible_v2,7,Q3,0.8175782620739254,0.8780487804878049,82,54493
lightgbm,random_feasible_v2,7,Q4 latest,0.9835644532603333,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,8,Q1 earliest,0.6543829156308028,0.8421052631578947,19,54494
lightgbm,random_feasible_v2,8,Q2,0.984148329620723,1.0,53,54493
lightgbm,random_feasible_v2,8,Q3,0.8231184033891042,0.9146341463414634,82,54493
lightgbm,random_feasible_v2,8,Q4 latest,0.9843072506657811,0.9846153846153847,195,54494
lightgbm,random_feasible_v2,9,Q1 earliest,0.6626647180685135,0.7894736842105263,19,54494
lightgbm,random_feasible_v2,9,Q2,0.9895899963262729,1.0,53,54493
lightgbm,random_feasible_v2,9,Q3,0.8236656236902019,0.8658536585365854,82,54493
lightgbm,random_feasible_v2,9,Q4 latest,0.9856018151113946,0.9897435897435898,195,54494
lightgbm,smote_repaired_v2,0,Q1 earliest,0.6498168850431794,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,0,Q2,0.9796280183015054,1.0,53,54493
lightgbm,smote_repaired_v2,0,Q3,0.8182722037702675,0.8536585365853658,82,54493
lightgbm,smote_repaired_v2,0,Q4 latest,0.9845495936224259,0.9846153846153847,195,54494
lightgbm,smote_repaired_v2,1,Q1 earliest,0.6462114599103156,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,1,Q2,0.9772040067266712,1.0,53,54493
lightgbm,smote_repaired_v2,1,Q3,0.8201336368198887,0.8658536585365854,82,54493
lightgbm,smote_repaired_v2,1,Q4 latest,0.9846509324465578,0.9897435897435898,195,54494
lightgbm,smote_repaired_v2,2,Q1 earliest,0.6501895415082695,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,2,Q2,0.9754532779768839,1.0,53,54493
lightgbm,smote_repaired_v2,2,Q3,0.8112158118611904,0.8658536585365854,82,54493
lightgbm,smote_repaired_v2,2,Q4 latest,0.984817861674087,0.9897435897435898,195,54494
lightgbm,smote_repaired_v2,3,Q1 earliest,0.6685714663957995,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,3,Q2,0.9787577362932932,1.0,53,54493
lightgbm,smote_repaired_v2,3,Q3,0.8241933027747983,0.8536585365853658,82,54493
lightgbm,smote_repaired_v2,3,Q4 latest,0.9841828887685539,0.9897435897435898,195,54494
lightgbm,smote_repaired_v2,4,Q1 earliest,0.6626415729297886,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,4,Q2,0.9773763020381581,1.0,53,54493
lightgbm,smote_repaired_v2,4,Q3,0.8231316688319916,0.8902439024390244,82,54493
lightgbm,smote_repaired_v2,4,Q4 latest,0.982867363429002,0.9846153846153847,195,54494
lightgbm,smote_repaired_v2,5,Q1 earliest,0.6614902823162293,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,5,Q2,0.9795740091469513,1.0,53,54493
lightgbm,smote_repaired_v2,5,Q3,0.820291730823895,0.9146341463414634,82,54493
lightgbm,smote_repaired_v2,5,Q4 latest,0.9836408629130885,0.9846153846153847,195,54494
lightgbm,smote_repaired_v2,6,Q1 earliest,0.6566254769029847,0.8421052631578947,19,54494
lightgbm,smote_repaired_v2,6,Q2,0.9840370182786882,1.0,53,54493
lightgbm,smote_repaired_v2,6,Q3,0.82723867106639,0.9024390243902439,82,54493
lightgbm,smote_repaired_v2,6,Q4 latest,0.9846662877996696,0.9846153846153847,195,54494
lightgbm,smote_repaired_v2,7,Q1 earliest,0.6463696591349697,0.7894736842105263,19,54494
lightgbm,smote_repaired_v2,7,Q2,0.9756378203106688,1.0,53,54493
lightgbm,smote_repaired_v2,7,Q3,0.8085700874713974,0.8658536585365854,82,54493
lightgbm,smote_repaired_v2,7,Q4 latest,0.9830473310173355,0.9846153846153847,195,54494
lightgbm,smote_repaired_v2,8,Q1 earliest,0.6575838168208665,0.8947368421052632,19,54494
lightgbm,smote_repaired_v2,8,Q2,0.979455430323708,1.0,53,54493
lightgbm,smote_repaired_v2,8,Q3,0.8207171612348002,0.9146341463414634,82,54493
lightgbm,smote_repaired_v2,8,Q4 latest,0.9854541431273226,0.9897435897435898,195,54494
lightgbm,smote_repaired_v2,9,Q1 earliest,0.6731222496980301,0.9473684210526315,19,54494
lightgbm,smote_repaired_v2,9,Q2,0.9771951411642339,1.0,53,54493
lightgbm,smote_repaired_v2,9,Q3,0.8197912312023221,0.926829268292683,82,54493
lightgbm,smote_repaired_v2,9,Q4 latest,0.9854668144072425,0.9897435897435898,195,54494
lightgbm,smote_v2,0,Q1 earliest,0.6453197236942942,0.7894736842105263,19,54494
lightgbm,smote_v2,0,Q2,0.9797406535808858,1.0,53,54493
lightgbm,smote_v2,0,Q3,0.8224569932128213,0.8902439024390244,82,54493
lightgbm,smote_v2,0,Q4 latest,0.9838797533004525,0.9846153846153847,195,54494
lightgbm,smote_v2,1,Q1 earliest,0.6530102889684057,0.8421052631578947,19,54494
lightgbm,smote_v2,1,Q2,0.971284421358792,1.0,53,54493
lightgbm,smote_v2,1,Q3,0.8067418779241352,0.8780487804878049,82,54493
lightgbm,smote_v2,1,Q4 latest,0.9835901658952374,0.9897435897435898,195,54494
lightgbm,smote_v2,2,Q1 earliest,0.6462518064715616,0.7894736842105263,19,54494
lightgbm,smote_v2,2,Q2,0.9762165055193537,1.0,53,54493
lightgbm,smote_v2,2,Q3,0.8097387786305686,0.8902439024390244,82,54493
lightgbm,smote_v2,2,Q4 latest,0.9840822283163505,0.9897435897435898,195,54494
lightgbm,smote_v2,3,Q1 earliest,0.6616753303143775,0.8421052631578947,19,54494
lightgbm,smote_v2,3,Q2,0.9795307847616876,1.0,53,54493
lightgbm,smote_v2,3,Q3,0.8167553791401967,0.8902439024390244,82,54493
lightgbm,smote_v2,3,Q4 latest,0.9833322164566269,0.9846153846153847,195,54494
lightgbm,smote_v2,4,Q1 earliest,0.6762152305295593,0.7894736842105263,19,54494
lightgbm,smote_v2,4,Q2,0.9822305171542638,1.0,53,54493
lightgbm,smote_v2,4,Q3,0.8184135583875368,0.8902439024390244,82,54493
lightgbm,smote_v2,4,Q4 latest,0.9840821578947048,0.9897435897435898,195,54494
lightgbm,smote_v2,5,Q1 earliest,0.6547497100776427,0.8421052631578947,19,54494
lightgbm,smote_v2,5,Q2,0.9782059392111782,1.0,53,54493
lightgbm,smote_v2,5,Q3,0.8203289283738671,0.9146341463414634,82,54493
lightgbm,smote_v2,5,Q4 latest,0.983243724531074,0.9846153846153847,195,54494
lightgbm,smote_v2,6,Q1 earliest,0.6390998633998168,0.7894736842105263,19,54494
lightgbm,smote_v2,6,Q2,0.9839318504323821,1.0,53,54493
lightgbm,smote_v2,6,Q3,0.815386473023039,0.8902439024390244,82,54493
lightgbm,smote_v2,6,Q4 latest,0.984181030439182,0.9846153846153847,195,54494
lightgbm,smote_v2,7,Q1 earliest,0.6519980668817872,0.7894736842105263,19,54494
lightgbm,smote_v2,7,Q2,0.9775324171799065,1.0,53,54493
lightgbm,smote_v2,7,Q3,0.8085615762071934,0.8780487804878049,82,54493
lightgbm,smote_v2,7,Q4 latest,0.9834894931081907,0.9897435897435898,195,54494
lightgbm,smote_v2,8,Q1 earliest,0.6581544746707297,0.7894736842105263,19,54494
lightgbm,smote_v2,8,Q2,0.9777322986100694,1.0,53,54493
lightgbm,smote_v2,8,Q3,0.8147101667960461,0.8902439024390244,82,54493
lightgbm,smote_v2,8,Q4 latest,0.9832068402212335,0.9846153846153847,195,54494
lightgbm,smote_v2,9,Q1 earliest,0.6566271953332699,0.7894736842105263,19,54494
lightgbm,smote_v2,9,Q2,0.9795663216197299,1.0,53,54493
lightgbm,smote_v2,9,Q3,0.8093389897155676,0.8780487804878049,82,54493
lightgbm,smote_v2,9,Q4 latest,0.9841091493358305,0.9897435897435898,195,54494
lightgbm,typology_projected_v2,0,Q1 earliest,0.7178878997241369,0.8421052631578947,19,54494
lightgbm,typology_projected_v2,0,Q2,0.9963555289806016,1.0,53,54493
lightgbm,typology_projected_v2,0,Q3,0.8526570963647585,0.8902439024390244,82,54493
lightgbm,typology_projected_v2,0,Q4 latest,0.9848813303813537,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,1,Q1 earliest,0.7359475519293217,0.8421052631578947,19,54494
lightgbm,typology_projected_v2,1,Q2,0.9964261469150972,1.0,53,54493
lightgbm,typology_projected_v2,1,Q3,0.8518935138328589,0.8536585365853658,82,54493
lightgbm,typology_projected_v2,1,Q4 latest,0.9878092320418591,0.9897435897435898,195,54494
lightgbm,typology_projected_v2,2,Q1 earliest,0.751824615751262,0.8947368421052632,19,54494
lightgbm,typology_projected_v2,2,Q2,0.9958468878768163,1.0,53,54493
lightgbm,typology_projected_v2,2,Q3,0.8565406969322995,0.8536585365853658,82,54493
lightgbm,typology_projected_v2,2,Q4 latest,0.9863762043832778,0.9897435897435898,195,54494
lightgbm,typology_projected_v2,3,Q1 earliest,0.7344317678227814,0.8947368421052632,19,54494
lightgbm,typology_projected_v2,3,Q2,0.9941432764337539,1.0,53,54493
lightgbm,typology_projected_v2,3,Q3,0.854143164918247,0.8658536585365854,82,54493
lightgbm,typology_projected_v2,3,Q4 latest,0.9855108553154022,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,4,Q1 earliest,0.7418927714027355,0.9473684210526315,19,54494
lightgbm,typology_projected_v2,4,Q2,0.9973623847355979,1.0,53,54493
lightgbm,typology_projected_v2,4,Q3,0.8536924751058006,0.8536585365853658,82,54493
lightgbm,typology_projected_v2,4,Q4 latest,0.9851430027844946,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,5,Q1 earliest,0.7441958160306943,0.9473684210526315,19,54494
lightgbm,typology_projected_v2,5,Q2,0.9972084498527863,1.0,53,54493
lightgbm,typology_projected_v2,5,Q3,0.8492525344143289,0.9024390243902439,82,54493
lightgbm,typology_projected_v2,5,Q4 latest,0.9848069888711056,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,6,Q1 earliest,0.7334081110538573,0.8947368421052632,19,54494
lightgbm,typology_projected_v2,6,Q2,0.996934778449084,1.0,53,54493
lightgbm,typology_projected_v2,6,Q3,0.8537384519068761,0.8536585365853658,82,54493
lightgbm,typology_projected_v2,6,Q4 latest,0.9848364051879123,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,7,Q1 earliest,0.7652363703208637,0.8421052631578947,19,54494
lightgbm,typology_projected_v2,7,Q2,0.9959155833896544,1.0,53,54493
lightgbm,typology_projected_v2,7,Q3,0.8593054906690978,0.8780487804878049,82,54493
lightgbm,typology_projected_v2,7,Q4 latest,0.9859299872560773,0.9846153846153847,195,54494
lightgbm,typology_projected_v2,8,Q1 earliest,0.7288536585115049,0.8421052631578947,19,54494
lightgbm,typology_projected_v2,8,Q2,0.992898927944681,1.0,53,54493
lightgbm,typology_projected_v2,8,Q3,0.8472995782085232,0.8658536585365854,82,54493
lightgbm,typology_projected_v2,8,Q4 latest,0.9852213796988054,0.9846153846153847,195,54494
